part_number,manufacturer,condition,price,lead_time,vendor,location,quantity 
889MR19RM5,Allen Bradley,new,1,,Stanlo Automation,USA,1
889MS-FX9AE-20,Allen Bradley,new,1,,Stanlo Automation,USA,1
889MS-RX9AE-10,Allen Bradley,new,1,,Stanlo Automation,USA,1
889N-E65GF-5,Allen Bradley,new,1,,Stanlo Automation,USA,1
889N-F10AFNU-3,Allen Bradley,new,1,,Stanlo Automation,USA,1
889N-F10AFNU-5,Allen Bradley,new,1,,Stanlo Automation,USA,1
889N-F3AFA-12F,Allen Bradley,new,1,,Stanlo Automation,USA,1
889N-F3AFC-12F,Allen Bradley,new,1,,Stanlo Automation,USA,1
889N-F3AFC-20F,Allen Bradley,new,1,,Stanlo Automation,USA,1
889N-F3AFC-6F,Allen Bradley,new,1,,Stanlo Automation,USA,1
889N-F3AFNU-12F,Allen Bradley,new,1,,Stanlo Automation,USA,1
889N-F3AFNU-6F,Allen Bradley,new,1,,Stanlo Automation,USA,1
889N-F4AE-20F,Allen Bradley,new,1,,Stanlo Automation,USA,1
889N-F4AF-6F,Allen Bradley,new,1,,Stanlo Automation,USA,1
889N-F4AFC-12F,Allen Bradley,new,1,,Stanlo Automation,USA,1
889N-F4AFC-20F,Allen Bradley,new,1,,Stanlo Automation,USA,1
889N-F4AFC-30F,Allen Bradley,new,1,,Stanlo Automation,USA,1
889N-F4AFC-6F,Allen Bradley,new,1,,Stanlo Automation,USA,1
889N-F4AFNM-1,Allen Bradley,new,1,,Stanlo Automation,USA,1
889N-F4AFNM-2,Allen Bradley,new,1,,Stanlo Automation,USA,1
889N-F4AFNM-50,Allen Bradley,new,1,,Stanlo Automation,USA,1
889N-F4AFNU-12F,Allen Bradley,new,1,,Stanlo Automation,USA,1
889N-F4AFNU-30F,Allen Bradley,new,1,,Stanlo Automation,USA,1
889N-F4AFNU-6F,Allen Bradley,new,1,,Stanlo Automation,USA,1
889N-F5AE-12F,Allen Bradley,new,1,,Stanlo Automation,USA,1
889N-F5AE-20F,Allen Bradley,new,1,,Stanlo Automation,USA,1
889N-F5AEC-12F,Allen Bradley,new,1,,Stanlo Automation,USA,1
889N-F5AF-12F,Allen Bradley,new,1,,Stanlo Automation,USA,1
889N-F5AF-20F,Allen Bradley,new,1,,Stanlo Automation,USA,1
889N-F5AF-6F,Allen Bradley,new,1,,Stanlo Automation,USA,1
889N-F5AFC-20F,Allen Bradley,new,1,,Stanlo Automation,USA,1
889N-F5AFNU-3F,Allen Bradley,new,1,,Stanlo Automation,USA,1
889N-F9AFNU-3,Allen Bradley,new,1,,Stanlo Automation,USA,1
889N-M4AFC-6F,Allen Bradley,new,1,,Stanlo Automation,USA,1
889N-M4FC-6F,Allen Bradley,new,1,,Stanlo Automation,USA,1
889N-R3AFC-20F,Allen Bradley,new,1,,Stanlo Automation,USA,1
889N-R3AFC-6F,Allen Bradley,new,1,,Stanlo Automation,USA,1
889N-R4AENU-6F,Allen Bradley,new,1,,Stanlo Automation,USA,1
889N-R4AFC-12F,Allen Bradley,new,1,,Stanlo Automation,USA,1
889N-R4AFC-6F,Allen Bradley,new,1,,Stanlo Automation,USA,1
889N-R4AFNU-6F,Allen Bradley,new,1,,Stanlo Automation,USA,1
889N-R5AE-12F,Allen Bradley,new,1,,Stanlo Automation,USA,1
889N-R5AEC-6F,Allen Bradley,new,1,,Stanlo Automation,USA,1
889N-R5AFC-20F,Allen Bradley,new,1,,Stanlo Automation,USA,1
889P-F3AB-10,Allen Bradley,new,1,,Stanlo Automation,USA,1
889P-F3AB-2,Allen Bradley,new,1,,Stanlo Automation,USA,1
889P-F3AB-5,Allen Bradley,new,1,,Stanlo Automation,USA,1
889P-F3ABD4M-2,Allen Bradley,new,1,,Stanlo Automation,USA,1
889P-F3ABPM-1,Allen Bradley,new,1,,Stanlo Automation,USA,1
889P-F4AB-5,Allen Bradley,new,1,,Stanlo Automation,USA,1
889P-F4UB-2,Allen Bradley,new,1,,Stanlo Automation,USA,1
889P-P3AB-5,Allen Bradley,new,1,,Stanlo Automation,USA,1
889P-R3AB-5,Allen Bradley,new,1,,Stanlo Automation,USA,1
889P-R3ABD4M-1,Allen Bradley,new,1,,Stanlo Automation,USA,1
889P-R3ABD4M-2,Allen Bradley,new,1,,Stanlo Automation,USA,1
889P-R4AB-2,Allen Bradley,new,1,,Stanlo Automation,USA,1
889P-R4UB-5,Allen Bradley,new,1,,Stanlo Automation,USA,1
889PF3AB1,Allen Bradley,new,1,,Stanlo Automation,USA,1
889PF3AB5,Allen Bradley,new,1,,Stanlo Automation,USA,1
889R-F3AEA-10,Allen Bradley,new,1,,Stanlo Automation,USA,1
889R-F3AEA-2,Allen Bradley,new,1,,Stanlo Automation,USA,1
889R-F3AEA-5,Allen Bradley,new,1,,Stanlo Automation,USA,1
889R-F3ECA-2,Allen Bradley,new,1,,Stanlo Automation,USA,1
889R-F3ECA-5,Allen Bradley,new,1,,Stanlo Automation,USA,1
889R-F4AEA-10,Allen Bradley,new,1,,Stanlo Automation,USA,1
889R-F4AEA-2,Allen Bradley,new,1,,Stanlo Automation,USA,1
889R-F4AEA-5,Allen Bradley,new,1,,Stanlo Automation,USA,1
889R-F4ECA-5,Allen Bradley,new,1,,Stanlo Automation,USA,1
889R-F6ECA-10,Allen Bradley,new,1,,Stanlo Automation,USA,1
889R-F6ECA-5,Allen Bradley,new,1,,Stanlo Automation,USA,1
889R-F6ECRM-5,Allen Bradley,new,1,,Stanlo Automation,USA,1
889R-R3AEA-10,Allen Bradley,new,1,,Stanlo Automation,USA,1
889R-R3AEA-2,Allen Bradley,new,1,,Stanlo Automation,USA,1
889R-R3AEA-5,Allen Bradley,new,1,,Stanlo Automation,USA,1
889R-R3ECA-5,Allen Bradley,new,1,,Stanlo Automation,USA,1
889R-R4AEA-5,Allen Bradley,new,1,,Stanlo Automation,USA,1
889R-R5ECA-5,Allen Bradley,new,1,,Stanlo Automation,USA,1
889V-RZ2DBE-5,Allen Bradley,new,1,,Stanlo Automation,USA,1
898D-418U-DM2,Allen Bradley,new,1,,Stanlo Automation,USA,1
898D-41LU-DM,Allen Bradley,new,1,,Stanlo Automation,USA,1
898D-438Y-D8,Allen Bradley,new,1,,Stanlo Automation,USA,1
898D-43LY-D4,Allen Bradley,new,1,,Stanlo Automation,USA,1
898D-44LT-DM4,Allen Bradley,new,1,,Stanlo Automation,USA,1
898D-48LT-DM4,Allen Bradley,new,1,,Stanlo Automation,USA,1
898D-58DT-M19,Allen Bradley,new,1,,Stanlo Automation,USA,1
898D-58PT-N12,Allen Bradley,new,1,,Stanlo Automation,USA,1
898D-81CU-DM,Allen Bradley,new,1,,Stanlo Automation,USA,1
898D-P54PT-B10,Allen Bradley,new,1,,Stanlo Automation,USA,1
898D-P58PT-B10,Allen Bradley,new,1,,Stanlo Automation,USA,1
898D-P84RT-M19,Allen Bradley,new,1,,Stanlo Automation,USA,1
898D-P88RT-M19,Allen Bradley,new,1,,Stanlo Automation,USA,1
898N-543ES-NKF,Allen Bradley,new,1,,Stanlo Automation,USA,1
898P-32YY-DM4,Allen Bradley,new,1,,Stanlo Automation,USA,1
898P-P312PT-B10,Allen Bradley,new,1,,Stanlo Automation,USA,1
898P-P38PT-B5,Allen Bradley,new,1,,Stanlo Automation,USA,1
898R-61MU-RM,Allen Bradley,new,1,,Stanlo Automation,USA,1
898R-P68MT-A5,Allen Bradley,new,1,,Stanlo Automation,USA,1
900-TC16ACGTZ25,Allen Bradley,new,1,,Stanlo Automation,USA,1
900-TC16RGTU25,Allen Bradley,new,1,,Stanlo Automation,USA,1
900-TC16RGTZ25,Allen Bradley,new,1,,Stanlo Automation,USA,1
900-TC16VGTZ25,Allen Bradley,new,1,,Stanlo Automation,USA,1
900-TC16VTZ25,Allen Bradley,new,1,,Stanlo Automation,USA,1
90040232,Allen Bradley,new,1,,Stanlo Automation,USA,1
9101-0399,Allen Bradley,new,1,,Stanlo Automation,USA,1
9101-1366-025,Allen Bradley,new,1,,Stanlo Automation,USA,1
9106-0066,Allen Bradley,new,1,,Stanlo Automation,USA,1
917-0050,Allen Bradley,new,1,,Stanlo Automation,USA,1
92-104,Allen Bradley,new,1,,Stanlo Automation,USA,1
92-105,Allen Bradley,new,1,,Stanlo Automation,USA,1
92-108,Allen Bradley,new,1,,Stanlo Automation,USA,1
92-112,Allen Bradley,new,1,,Stanlo Automation,USA,1
92-113,Allen Bradley,new,1,,Stanlo Automation,USA,1
92-114,Allen Bradley,new,1,,Stanlo Automation,USA,1
92-116,Allen Bradley,new,1,,Stanlo Automation,USA,1
92-118,Allen Bradley,new,1,,Stanlo Automation,USA,1
92-119,Allen Bradley,new,1,,Stanlo Automation,USA,1
92-47,Allen Bradley,new,1,,Stanlo Automation,USA,1
92-99,Allen Bradley,new,1,,Stanlo Automation,USA,1
9239,Allen Bradley,new,1,,Stanlo Automation,USA,1
93-EEEB,Allen Bradley,new,1,,Stanlo Automation,USA,1
9300-ENA,Allen Bradley,new,1,,Stanlo Automation,USA,1
9300-RADES,Allen Bradley,new,1,,Stanlo Automation,USA,1
9300-RADM1,Allen Bradley,new,1,,Stanlo Automation,USA,1
9300-USBCBL-ABHR2,Allen Bradley,new,1,,Stanlo Automation,USA,1
9300-USBCBL-CNSL,Allen Bradley,new,1,,Stanlo Automation,USA,1
9300-USBCBL-PM02,Allen Bradley,new,1,,Stanlo Automation,USA,1
9300-USBE,Allen Bradley,new,1,,Stanlo Automation,USA,1
9300-USBS,Allen Bradley,new,1,,Stanlo Automation,USA,1
9300USBCBLCP3,Allen Bradley,new,1,,Stanlo Automation,USA,1
9301-2SE3400,Allen Bradley,new,1,,Stanlo Automation,USA,1
9310-WED200ENE,Allen Bradley,new,1,,Stanlo Automation,USA,1
931H-EB1,Allen Bradley,new,1,,Stanlo Automation,USA,1
931H-P2A2N-OP,Allen Bradley,new,1,,Stanlo Automation,USA,1
931H-P2C1D-DC,Allen Bradley,new,1,,Stanlo Automation,USA,1
931nr161,Allen Bradley,new,1,,Stanlo Automation,USA,1
931nt221,Allen Bradley,new,1,,Stanlo Automation,USA,1
931S-A1A1N-DC,Allen Bradley,new,1,,Stanlo Automation,USA,1
931S-A1A1N-IP1,Allen Bradley,new,1,,Stanlo Automation,USA,1
931S-A1A1N-IP2,Allen Bradley,new,1,,Stanlo Automation,USA,1
931S-A2A5N-OP,Allen Bradley,new,1,,Stanlo Automation,USA,1
931S-B1C6D-DC,Allen Bradley,new,1,,Stanlo Automation,USA,1
931S-C1A2D-OP,Allen Bradley,new,1,,Stanlo Automation,USA,1
931S-P1C2D-DC,Allen Bradley,new,1,,Stanlo Automation,USA,1
931U-C9C7C-BC,Allen Bradley,new,1,,Stanlo Automation,USA,1
9324-RL0300ENE,Allen Bradley,new,1,,Stanlo Automation,USA,1
9324-RL0300ENM,Allen Bradley,new,1,,Stanlo Automation,USA,1
9324-RL0700NXENE,Allen Bradley,new,1,,Stanlo Automation,USA,1
9324-RLD200ENM,Allen Bradley,new,1,,Stanlo Automation,USA,1
9324-RLD250ENE,Allen Bradley,new,1,,Stanlo Automation,USA,1
9324-RLD300ENE,Allen Bradley,new,1,,Stanlo Automation,USA,1
9324-RLD300ENM,Allen Bradley,new,1,,Stanlo Automation,USA,1
9324-RLD300NXENM,Allen Bradley,new,1,,Stanlo Automation,USA,1
9324-RLD600ENE,Allen Bradley,new,1,,Stanlo Automation,USA,1
9324-RLD600ENM,Allen Bradley,new,1,,Stanlo Automation,USA,1
9324-RLD600INTL,Allen Bradley,new,1,,Stanlo Automation,USA,1
9324-RLD700NXENE,Allen Bradley,new,1,,Stanlo Automation,USA,1
9324-RLD700NXENM                   ,Allen Bradley,new,1,,Stanlo Automation,USA,1
9324-RLD700NXINT,Allen Bradley,new,1,,Stanlo Automation,USA,1
9324-RLDGLXE,Allen Bradley,new,1,,Stanlo Automation,USA,1
9324-RLM0800ENM,Allen Bradley,new,1,,Stanlo Automation,USA,1
9355-LNXGWDSTENM,Allen Bradley,new,1,,Stanlo Automation,USA,1
9355-WABGWENE,Allen Bradley,new,1,,Stanlo Automation,USA,1
9355-WABGWENM,Allen Bradley,new,1,,Stanlo Automation,USA,1
9357-ANETL3,Allen Bradley,new,1,,Stanlo Automation,USA,1
9357-ENETL3,Allen Bradley,new,1,,Stanlo Automation,USA,1
937TH-DISAR-DC2,Allen Bradley,new,1,,Stanlo Automation,USA,1
937TS-DISAR-KD2,Allen Bradley,new,1,,Stanlo Automation,USA,1
937TS-DISRS-KD1,Allen Bradley,new,1,,Stanlo Automation,USA,1
937ZH-DPBN-1,Allen Bradley,new,1,,Stanlo Automation,USA,1
937ZH-DPCD-2,Allen Bradley,new,1,,Stanlo Automation,USA,1
93A301068,Allen Bradley,new,1,,Stanlo Automation,USA,1
9509-USB-DONG2,Allen Bradley,new,1,,Stanlo Automation,USA,1
96426273,Allen Bradley,new,1,,Stanlo Automation,USA,1
9701-VWMR015AENE,Allen Bradley,new,1,,Stanlo Automation,USA,1
9701-VWMR075AENE,Allen Bradley,new,1,,Stanlo Automation,USA,1
9701-VWSB015AENE,Allen Bradley,new,1,,Stanlo Automation,USA,1
9701-VWSB025AENE,Allen Bradley,new,1,,Stanlo Automation,USA,1
9701-VWSB100AEENM,Allen Bradley,new,1,,Stanlo Automation,USA,1
9701-VWSB100AENE,Allen Bradley,new,1,,Stanlo Automation,USA,1
9701-VWSCWAENE,Allen Bradley,new,1,,Stanlo Automation,USA,1
9701-VWSS100LINTL,Allen Bradley,new,1,,Stanlo Automation,USA,1
9701-VWSS250LENE,Allen Bradley,new,1,,Stanlo Automation,USA,1
9701-VWSTENE,Allen Bradley,new,1,,Stanlo Automation,USA,1
9701-VWSTMENE,Allen Bradley,new,1,,Stanlo Automation,USA,1
9701-VWSTMENM,Allen Bradley,new,1,,Stanlo Automation,USA,1
A22105-134-12,Allen Bradley,new,1,,Stanlo Automation,USA,1
A22105-134-19,Allen Bradley,new,1,,Stanlo Automation,USA,1
AB 1492-GH020,Allen Bradley,new,1,,Stanlo Automation,USA,1
AB193EEFD,Allen Bradley,new,1,,Stanlo Automation,USA,1
AB193EEGE,Allen Bradley,new,1,,Stanlo Automation,USA,1
AB84AB86,Allen Bradley,new,1,,Stanlo Automation,USA,1
"ADP2
",Allen Bradley,new,1,,Stanlo Automation,USA,1
AF190-30-22-13,Allen Bradley,new,1,,Stanlo Automation,USA,1
AK-R2-030P1K2,Allen Bradley,new,1,,Stanlo Automation,USA,1
AK-R2-047P500,Allen Bradley,new,1,,Stanlo Automation,USA,1
AK-R2-091P500,Allen Bradley,new,1,,Stanlo Automation,USA,1
AK-R2-360P500,Allen Bradley,new,1,,Stanlo Automation,USA,1
AK-U0-RJ45-TB2P,Allen Bradley,new,1,,Stanlo Automation,USA,1
AKR2-120P1K2,Allen Bradley,new,1,,Stanlo Automation,USA,1
ANC-120e,Allen Bradley,new,1,,Stanlo Automation,USA,1
AS-P810-001,Allen Bradley,new,1,,Stanlo Automation,USA,1
B42,Allen Bradley,new,1,,Stanlo Automation,USA,1
B4560F-MK74AA,Allen Bradley,new,1,,Stanlo Automation,USA,1
BAESA-CS-001-PS,Allen Bradley,new,1,,Stanlo Automation,USA,1
CAB6-105,Allen Bradley,new,1,,Stanlo Automation,USA,1
CAB6-170-EI,Allen Bradley,new,1,,Stanlo Automation,USA,1
CB-236,Allen Bradley,new,1,,Stanlo Automation,USA,1
CB254,Allen Bradley,new,1,,Stanlo Automation,USA,1
CC236,Allen Bradley,new,1,,Stanlo Automation,USA,1
CC254,Allen Bradley,new,1,,Stanlo Automation,USA,1
CCS2FECLG,Allen Bradley,new,1,,Stanlo Automation,USA,1
CCS2SJLG,Allen Bradley,new,1,,Stanlo Automation,USA,1
CD236,Allen Bradley,new,1,,Stanlo Automation,USA,1
CD254,Allen Bradley,new,1,,Stanlo Automation,USA,1
CD273,Allen Bradley,new,1,,Stanlo Automation,USA,1
CE236,Allen Bradley,new,1,,Stanlo Automation,USA,1
CN-22149496,Allen Bradley,new,1,,Stanlo Automation,USA,1
Controllogix 5571,Allen Bradley,new,1,,Stanlo Automation,USA,1
CR-14250SE,Allen Bradley,new,1,,Stanlo Automation,USA,1
CR1062R1B,Allen Bradley,new,1,,Stanlo Automation,USA,1
CSWM1DF14AA09,Allen Bradley,new,1,,Stanlo Automation,USA,1
D1010D,Allen Bradley,new,1,,Stanlo Automation,USA,1
D300084,Allen Bradley,new,1,,Stanlo Automation,USA,1
DAH2001A,Allen Bradley,new,1,,Stanlo Automation,USA,1
E20BD052A3AYNANC0,Allen Bradley,new,1,,Stanlo Automation,USA,1
E22BD012N104,Allen Bradley,new,1,,Stanlo Automation,USA,1
EK-44156,Allen Bradley,new,1,,Stanlo Automation,USA,1
EK-45131,Allen Bradley,new,1,,Stanlo Automation,USA,1
F-4030-Q-H00AA,Allen Bradley,new,1,,Stanlo Automation,USA,1
F-4030-Q-H00AN,Allen Bradley,new,1,,Stanlo Automation,USA,1
F-4030-Q-H04AA,Allen Bradley,new,1,,Stanlo Automation,USA,1
F-4050-Q-H00AA,Allen Bradley,new,1,,Stanlo Automation,USA,1
F-4050-Q-H00AN,Allen Bradley,new,1,,Stanlo Automation,USA,1
F-4050-Q-H04AA,Allen Bradley,new,1,,Stanlo Automation,USA,1
F-4075-R-H00AA,Allen Bradley,new,1,,Stanlo Automation,USA,1
F-4075-R-H00AA      Series A,Allen Bradley,new,1,,Stanlo Automation,USA,1
F-4075-R-H00AN,Allen Bradley,new,1,,Stanlo Automation,USA,1
F-4075-R-H04AA,Allen Bradley,new,1,,Stanlo Automation,USA,1
F-4075-R-K00AA,Allen Bradley,new,1,,Stanlo Automation,USA,1
F-6100-R-H00AA,Allen Bradley,new,1,,Stanlo Automation,USA,1
F-6200-R-H00AA,Allen Bradley,new,1,,Stanlo Automation,USA,1
F-6300-R-H00AA,Allen Bradley,new,1,,Stanlo Automation,USA,1
G002K1KF1A02,Allen Bradley,new,1,,Stanlo Automation,USA,1
G1AND156AA0NNNNN,Allen Bradley,new,1,,Stanlo Automation,USA,1
GH-473,Allen Bradley,new,1,,Stanlo Automation,USA,1
GJ475,Allen Bradley,new,1,,Stanlo Automation,USA,1
H-3016-N-H00AA,Allen Bradley,new,1,,Stanlo Automation,USA,1
H-4030-P-H00AA,Allen Bradley,new,1,,Stanlo Automation,USA,1
H-4050-P-H00AA,Allen Bradley,new,1,,Stanlo Automation,USA,1
H-4050-P-H04AA,Allen Bradley,new,1,,Stanlo Automation,USA,1
H-4075-R-H00AA,Allen Bradley,new,1,,Stanlo Automation,USA,1
H-4075-R-H04AA,Allen Bradley,new,1,,Stanlo Automation,USA,1
H-6100-Q-H00AA,Allen Bradley,new,1,,Stanlo Automation,USA,1
HK36Z24,Allen Bradley,new,1,,Stanlo Automation,USA,1
HPK-B1307E-SA42AA,Allen Bradley,new,1,,Stanlo Automation,USA,1
HPK-B1310C-MA42AA,Allen Bradley,new,1,,Stanlo Automation,USA,1
HPK-B1613C-SA42AA,Allen Bradley,new,1,,Stanlo Automation,USA,1
HPK-B1613E-MA42AA,Allen Bradley,new,1,,Stanlo Automation,USA,1
HPK-B1613E-SA42AA,Allen Bradley,new,1,,Stanlo Automation,USA,1
HPK-B1815C-MA42BA,Allen Bradley,new,1,,Stanlo Automation,USA,1
HPK-B2010C-ENC-MA,Allen Bradley,new,1,,Stanlo Automation,USA,1
HPK-B2010C-SA42BA,Allen Bradley,new,1,,Stanlo Automation,USA,1
I609-B600N,Allen Bradley,new,1,,Stanlo Automation,USA,1
I609-SBAT,Allen Bradley,new,1,,Stanlo Automation,USA,1
JA1N200P102UA,Allen Bradley,new,1,,Stanlo Automation,USA,1
KTA3-100-90A,Allen Bradley,new,1,,Stanlo Automation,USA,1
L24ER,Allen Bradley,new,1,,Stanlo Automation,USA,1
l33er,Allen Bradley,new,1,,Stanlo Automation,USA,1
LD-4030-0-H00AA,Allen Bradley,new,1,,Stanlo Automation,USA,1
LDC-C100600-DHT11,Allen Bradley,new,1,,Stanlo Automation,USA,1
LDC-M100100,Allen Bradley,new,1,,Stanlo Automation,USA,1
LDC-M100500,Allen Bradley,new,1,,Stanlo Automation,USA,1
LDC-M150100,Allen Bradley,new,1,,Stanlo Automation,USA,1
LDC-M150500,Allen Bradley,new,1,,Stanlo Automation,USA,1
LDL-T050120-DHT20,Allen Bradley,new,1,,Stanlo Automation,USA,1
LDL-T050240-DHT20,Allen Bradley,new,1,,Stanlo Automation,USA,1
M393897,Allen Bradley,new,1,,Stanlo Automation,USA,1
MDF-SB1304F-QJ84B-S,Allen Bradley,new,1,,Stanlo Automation,USA,1
MPAI-A3076SM12A,Allen Bradley,new,1,,Stanlo Automation,USA,1
MPAI-A3150RM32A,Allen Bradley,new,1,,Stanlo Automation,USA,1
MPAI-A4150SM34A,Allen Bradley,new,1,,Stanlo Automation,USA,1
MPAI-A4300RM34Y003,Allen Bradley,new,1,,Stanlo Automation,USA,1
MPAI-B3150CM34A,Allen Bradley,new,1,,Stanlo Automation,USA,1
MPAI-B3150EM34E-W,Allen Bradley,new,1,,Stanlo Automation,USA,1
MPAI-B3300EM32A,Allen Bradley,new,1,,Stanlo Automation,USA,1
MPAI-B3450EM32C-W,Allen Bradley,new,1,,Stanlo Automation,USA,1
MPAI-B3450EM34A,Allen Bradley,new,1,,Stanlo Automation,USA,1
MPAI-B4150CM34A,Allen Bradley,new,1,,Stanlo Automation,USA,1
MPAI-B4300CM32A,Allen Bradley,new,1,,Stanlo Automation,USA,1
MPAI-B4300EM32E-W,Allen Bradley,new,1,,Stanlo Automation,USA,1
MPAI-B4450CM34A,Allen Bradley,new,1,,Stanlo Automation,USA,1
MPAI-NR306,Allen Bradley,new,1,,Stanlo Automation,USA,1
MPAR-A1100B-V4A,Allen Bradley,new,1,,Stanlo Automation,USA,1
MPAR-A1200B-V2A,Allen Bradley,new,1,,Stanlo Automation,USA,1
MPAR-A2300C-V2A,Allen Bradley,new,1,,Stanlo Automation,USA,1
MPAR-A3200E-M4A,Allen Bradley,new,1,,Stanlo Automation,USA,1
MPAR-B2300C-V4A,Allen Bradley,new,1,,Stanlo Automation,USA,1
MPAR-B3200E-M4A,Allen Bradley,new,1,,Stanlo Automation,USA,1
MPAR-NA174379,Allen Bradley,new,1,,Stanlo Automation,USA,1
MPF-7-AIR-PURGE,Allen Bradley,new,1,,Stanlo Automation,USA,1
MPF-A320H-SJ72BA,Allen Bradley,new,1,,Stanlo Automation,USA,1
MPF-A320P-MJ72BA,Allen Bradley,new,1,,Stanlo Automation,USA,1
MPF-A320P-SJ72BA,Allen Bradley,new,1,,Stanlo Automation,USA,1
MPF-A430H-SJ72BA,Allen Bradley,new,1,,Stanlo Automation,USA,1
MPF-A4540F-SJ72BA,Allen Bradley,new,1,,Stanlo Automation,USA,1
MPF-A540K-MJ74BA,Allen Bradley,new,1,,Stanlo Automation,USA,1
MPF-B310P-MJ72BA,Allen Bradley,new,1,,Stanlo Automation,USA,1
MPF-B320P-MJ22AA ,Allen Bradley,new,1,,Stanlo Automation,USA,1
MPF-B320P-MJ72BA,Allen Bradley,new,1,,Stanlo Automation,USA,1
MPF-B320P-MJ74BA,Allen Bradley,new,1,,Stanlo Automation,USA,1
MPF-B330P-MJ72BA,Allen Bradley,new,1,,Stanlo Automation,USA,1
MPF-B330P-MJ74BA,Allen Bradley,new,1,,Stanlo Automation,USA,1
MPF-B330P-SJ72BA,Allen Bradley,new,1,,Stanlo Automation,USA,1
MPF-B430P-MJ72BA,Allen Bradley,new,1,,Stanlo Automation,USA,1
MPF-B430P-MJ74BA,Allen Bradley,new,1,,Stanlo Automation,USA,1
MPF-B430P-SJ72BA,Allen Bradley,new,1,,Stanlo Automation,USA,1
MPF-B4540F-MJ72BA,Allen Bradley,new,1,,Stanlo Automation,USA,1
MPF-B4540F-MJ74BA,Allen Bradley,new,1,,Stanlo Automation,USA,1
MPF-B540K-MJ72BA,Allen Bradley,new,1,,Stanlo Automation,USA,1
MPF-B540K-MJ74BA,Allen Bradley,new,1,,Stanlo Automation,USA,1
MPF-B560F-MJ74BA,Allen Bradley,new,1,,Stanlo Automation,USA,1
MPF-SST-A3B3,Allen Bradley,new,1,,Stanlo Automation,USA,1
MPL-A1510V-VJ72AA,Allen Bradley,new,1,,Stanlo Automation,USA,1
MPL-A1520U-EJ74AA,Allen Bradley,new,1,,Stanlo Automation,USA,1
MPL-A1520U-HJ74AA,Allen Bradley,new,1,,Stanlo Automation,USA,1
MPL-A1520U-VJ44AA,Allen Bradley,new,1,,Stanlo Automation,USA,1
MPL-A1520U-VJ72AA,Allen Bradley,new,1,,Stanlo Automation,USA,1
MPL-A1530U-EJ72AA,Allen Bradley,new,1,,Stanlo Automation,USA,1
MPL-A1530U-HJ72AA,Allen Bradley,new,1,,Stanlo Automation,USA,1
MPL-A1530U-HJ74AA,Allen Bradley,new,1,,Stanlo Automation,USA,1
MPL-A1530U-VJ42AA,Allen Bradley,new,1,,Stanlo Automation,USA,1
MPL-A1530U-VJ72AA,Allen Bradley,new,1,,Stanlo Automation,USA,1
MPL-A1530U-VJ74AA,Allen Bradley,new,1,,Stanlo Automation,USA,1
MPL-A210V-VJ72AA,Allen Bradley,new,1,,Stanlo Automation,USA,1
MPL-A220T-EJ42AA,Allen Bradley,new,1,,Stanlo Automation,USA,1
MPL-A220T-EJ72AA,Allen Bradley,new,1,,Stanlo Automation,USA,1
MPL-A220T-HJ72AA,Allen Bradley,new,1,,Stanlo Automation,USA,1
MPL-A220T-VJ72AA,Allen Bradley,new,1,,Stanlo Automation,USA,1
MPL-A220T-VJ74AA,Allen Bradley,new,1,,Stanlo Automation,USA,1
MPL-A230P-HJ72AA,Allen Bradley,new,1,,Stanlo Automation,USA,1
MPL-A230P-VJ44AA,Allen Bradley,new,1,,Stanlo Automation,USA,1
MPL-A230P-VJ72AA,Allen Bradley,new,1,,Stanlo Automation,USA,1
MPL-A230P-VJ74AA,Allen Bradley,new,1,,Stanlo Automation,USA,1
MPL-A310F-HJ72AA,Allen Bradley,new,1,,Stanlo Automation,USA,1
MPL-A310F-MJ22AA,Allen Bradley,new,1,,Stanlo Automation,USA,1
MPL-A310P-MJ72AA,Allen Bradley,new,1,,Stanlo Automation,USA,1
MPL-A310P-MJ74AA,Allen Bradley,new,1,,Stanlo Automation,USA,1
MPL-A310P-MK72AA,Allen Bradley,new,1,,Stanlo Automation,USA,1
MPL-A320H-HJ22AA,Allen Bradley,new,1,,Stanlo Automation,USA,1
MPL-A320H-HJ72AA,Allen Bradley,new,1,,Stanlo Automation,USA,1
MPL-A320H-MJ22AA,Allen Bradley,new,1,,Stanlo Automation,USA,1
MPL-A320H-MJ72AA,Allen Bradley,new,1,,Stanlo Automation,USA,1
MPL-A320H-SJ72AA,Allen Bradley,new,1,,Stanlo Automation,USA,1
MPL-A320P-H-X229,Allen Bradley,new,1,,Stanlo Automation,USA,1
MPL-A320P-HJ72AA,Allen Bradley,new,1,,Stanlo Automation,USA,1
MPL-A320P-HJ74AA,Allen Bradley,new,1,,Stanlo Automation,USA,1
MPL-A320P-HK22AA,Allen Bradley,new,1,,Stanlo Automation,USA,1
MPL-A320P-HK72AA,Allen Bradley,new,1,,Stanlo Automation,USA,1
MPL-A320P-MJ72AA,Allen Bradley,new,1,,Stanlo Automation,USA,1
MPL-A320P-MJ74AA,Allen Bradley,new,1,,Stanlo Automation,USA,1
MPL-A320P-MK74AA,Allen Bradley,new,1,,Stanlo Automation,USA,1
MPL-A320P-SJ24AA,Allen Bradley,new,1,,Stanlo Automation,USA,1
MPL-A320P-SJ72AA,Allen Bradley,new,1,,Stanlo Automation,USA,1
MPL-A320P-SK22AA,Allen Bradley,new,1,,Stanlo Automation,USA,1
